datetime,symbol,exchange,interval,datetime,open,high,low,close,volume,turnover,transaction,open_interest,ZigZag,ZigZag_Change,淨值比,淨值比最大值,淨值比最小值,淨值,每股盈餘,每股盈餘_TTM,每股盈餘_TTM_YoY,每股盈餘_TTM_Change,每股盈餘_YTD_YoY,本益比,本益比最大值,本益比最小值
2004-06-04,2330,twse,d,2004-06-04,53.0,54.0,52.5,53.0,43150349,0.0,6737,0,,,,,,,,,,,,,,
2004-06-07,2330,twse,d,2004-06-07,54.5,55.0,54.0,55.0,31778908,0.0,6279,0,,,,,,,,,,,,,,
2004-06-08,2330,twse,d,2004-06-08,55.5,56.5,55.0,56.5,38469204,0.0,7236,0,,,,,,,,,,,,,,
2004-06-09,2330,twse,d,2004-06-09,55.5,56.0,55.0,55.0,27923991,0.0,5442,0,,,,,,,,,,,,,,
2004-06-10,2330,twse,d,2004-06-10,54.0,54.5,53.0,53.0,44848000,0.0,11256,0,,,,,,,,,,,,,,
2004-06-11,2330,twse,d,2004-06-11,52.0,52.0,50.0,50.5,79256000,0.0,21100,0,,,,,,,,,,,,,,
2004-06-14,2330,twse,d,2004-06-14,44.0,45.4,43.2,43.3,94965000,0.0,26877,0,,,,,,,,,,,,,,
2004-06-15,2330,twse,d,2004-06-15,43.3,43.3,42.5,43.0,82159295,0.0,16703,0,,,,,,,,,,,,,,
2004-06-16,2330,twse,d,2004-06-16,44.9,44.9,43.0,43.5,70448490,0.0,14754,0,,,,,,,,,,,,,,
2004-06-17,2330,twse,d,2004-06-17,43.3,45.0,43.3,44.3,86736583,0.0,14618,0,,,,,,,,,,,,,,
2004-06-18,2330,twse,d,2004-06-18,43.6,43.6,42.3,42.8,58955415,0.0,16569,0,42.3,-0.27068965517241383,,,,,,,,,,,,
2004-06-21,2330,twse,d,2004-06-21,44.3,44.3,43.2,43.5,42736904,0.0,10413,0,,,,,,,,,,,,,,
2004-06-23,2330,twse,d,2004-06-23,43.6,46.0,43.6,45.7,91895923,0.0,17622,0,,,,,,,,,,,,,,
2004-06-24,2330,twse,d,2004-06-24,46.3,46.3,45.7,45.8,39177504,0.0,10120,0,,,,,,,,,,,,,,
2004-06-25,2330,twse,d,2004-06-25,45.8,46.3,45.6,46.2,29594917,0.0,7520,0,,,,,,,,,,,,,,
2004-06-28,2330,twse,d,2004-06-28,46.1,46.3,45.0,45.9,28623719,0.0,6358,0,,,,,,,,,,,,,,
2004-06-29,2330,twse,d,2004-06-29,45.5,46.1,45.3,46.1,26806933,0.0,4595,0,,,,,,,,,,,,,,
2004-06-30,2330,twse,d,2004-06-30,47.0,48.4,47.0,48.4,70838417,0.0,15862,0,,,,,,,,,,,,,,
2004-07-01,2330,twse,d,2004-07-01,48.5,48.8,48.1,48.4,33761370,0.0,8468,0,48.8,0.15366430260047292,,,,,,,,,,,,
2004-07-02,2330,twse,d,2004-07-02,46.3,46.8,46.0,46.2,59276525,0.0,15180,0,,,,,,,,,,,,,,
2004-07-05,2330,twse,d,2004-07-05,45.0,45.5,44.6,44.8,30249025,0.0,7915,0,,,,,,,,,,,,,,
2004-07-06,2330,twse,d,2004-07-06,44.8,46.0,44.8,46.0,21249056,0.0,5348,0,,,,,,,,,,,,,,
2004-07-07,2330,twse,d,2004-07-07,44.5,45.0,44.3,44.7,42814912,0.0,7677,0,,,,,,,,,,,,,,
2004-07-08,2330,twse,d,2004-07-08,45.0,45.8,44.9,45.0,36064677,0.0,7411,0,,,,,,,,,,,,,,
2004-07-09,2330,twse,d,2004-07-09,45.3,46.1,44.9,46.0,34960052,0.0,8179,0,,,,,,,,,,,,,,
2004-07-12,2330,twse,d,2004-07-12,46.0,46.0,44.5,44.8,42606846,0.0,10347,0,,,,,,,,,,,,,,
2004-07-13,2330,twse,d,2004-07-13,44.2,44.5,44.0,44.2,40906737,0.0,8289,0,,,,,,,,,,,,,,
2004-07-14,2330,twse,d,2004-07-14,44.5,44.8,44.1,44.2,36234407,0.0,6016,0,,,,,,,,,,,,,,
2004-07-15,2330,twse,d,2004-07-15,43.2,43.4,42.3,43.0,78085031,0.0,18847,0,,,,,,,,,,,,,,
2004-07-16,2330,twse,d,2004-07-16,42.0,43.2,42.0,42.5,52659125,0.0,9539,0,,,,,,,,,,,,,,
2004-07-19,2330,twse,d,2004-07-19,42.3,42.5,41.8,42.2,41091513,0.0,8040,0,,,,,,,,,,,,,,
2004-07-20,2330,twse,d,2004-07-20,41.7,42.1,41.5,41.5,55389246,0.0,8603,0,,,,,,,,,,,,,,
2004-07-21,2330,twse,d,2004-07-21,42.3,43.9,42.1,43.4,64939120,0.0,11854,0,,,,,,,,,,,,,,
2004-07-22,2330,twse,d,2004-07-22,42.0,43.5,42.0,43.3,72994596,0.0,10109,0,,,,,,,,,,,,,,
2004-07-23,2330,twse,d,2004-07-23,43.0,43.6,42.7,42.8,33474067,0.0,6529,0,,,,,,,,,,,,,,
2004-07-26,2330,twse,d,2004-07-26,41.5,41.7,40.9,40.9,63483489,0.0,15966,0,,,,,,,,,,,,,,
2004-07-27,2330,twse,d,2004-07-27,40.9,42.3,40.7,41.7,58756432,0.0,11688,0,40.7,-0.16598360655737698,,,,,,,,,,,,
2004-07-28,2330,twse,d,2004-07-28,42.0,42.5,41.6,41.7,55667096,0.0,9542,0,,,,,,,,,,,,,,
2004-07-29,2330,twse,d,2004-07-29,41.7,41.9,41.0,41.0,47869915,0.0,7041,0,,,,,,,,,,,,,,
2004-07-30,2330,twse,d,2004-07-30,42.7,43.3,42.3,42.9,94794811,0.0,19181,0,,,,,,,,,,,,,,
2004-08-02,2330,twse,d,2004-08-02,42.9,43.0,42.4,42.8,44068738,0.0,7879,0,,,,,,,,,,,,,,
2004-08-03,2330,twse,d,2004-08-03,43.0,44.1,42.9,44.0,60078027,0.0,13785,0,,,,,,,,,,,,,,
2004-08-04,2330,twse,d,2004-08-04,43.6,44.0,43.3,43.8,42584784,0.0,6640,0,,,,,,,,,,,,,,
2004-08-05,2330,twse,d,2004-08-05,44.0,45.3,43.3,45.0,62157439,0.0,11524,0,,,,,,,,,,,,,,
2004-08-06,2330,twse,d,2004-08-06,44.5,45.0,43.8,44.0,49130273,0.0,8657,0,,,,,,,,,,,,,,
2004-08-09,2330,twse,d,2004-08-09,43.0,43.8,42.9,43.3,51432236,0.0,6258,0,,,,,,,,,,,,,,
2004-08-10,2330,twse,d,2004-08-10,43.3,43.6,43.1,43.3,18266084,0.0,4068,0,,,,,,,,,,,,,,
2004-08-11,2330,twse,d,2004-08-11,43.8,44.4,43.8,43.8,51059822,0.0,8953,0,,,,,,,,,,,,,,
2004-08-12,2330,twse,d,2004-08-12,43.4,43.8,43.1,43.8,27230484,0.0,4181,0,,,,,,,,,,,,,,
2004-08-13,2330,twse,d,2004-08-13,43.2,44.1,43.2,43.8,30660243,0.0,4683,0,,,,,,,,,,,,,,
2004-08-16,2330,twse,d,2004-08-16,43.7,43.7,43.4,43.4,21420263,0.0,3582,0,,,,,,,,,,,,,,
2004-08-17,2330,twse,d,2004-08-17,43.6,43.9,43.6,43.8,15426969,0.0,3137,0,,,,,,,,,,,,,,
2004-08-18,2330,twse,d,2004-08-18,43.8,45.2,43.6,44.8,64632326,0.0,12667,0,,,,,,,,,,,,,,
2004-08-19,2330,twse,d,2004-08-19,45.6,46.9,45.6,46.8,84315808,0.0,18429,0,,,,,,,,,,,,,,
2004-08-20,2330,twse,d,2004-08-20,46.5,46.8,46.3,46.4,43497531,0.0,9232,0,,,,,,,,,,,,,,
2004-08-23,2330,twse,d,2004-08-23,46.4,47.3,46.4,47.0,37373939,0.0,8814,0,,,,,,,,,,,,,,
2004-08-26,2330,twse,d,2004-08-26,47.8,48.8,47.8,48.6,114868780,0.0,15933,0,48.8,0.19901719901719894,,,,,,,,,,,,
2004-08-27,2330,twse,d,2004-08-27,48.5,48.5,48.0,48.0,38790103,0.0,9505,0,,,,,,,,,,,,,,
2004-08-30,2330,twse,d,2004-08-30,48.0,48.3,47.8,48.1,44672641,0.0,6336,0,,,,,,,,,,,,,,
2004-08-31,2330,twse,d,2004-08-31,47.8,48.1,46.8,47.0,49069863,0.0,7152,0,,,,,,,,,,,,,,
2004-09-01,2330,twse,d,2004-09-01,47.0,47.5,46.9,47.1,45259025,0.0,6583,0,,,,,,,,,,,,,,
2004-09-02,2330,twse,d,2004-09-02,46.5,46.9,45.4,45.9,53567405,0.0,12343,0,,,,,,,,,,,,,,
2004-09-03,2330,twse,d,2004-09-03,45.2,45.3,44.0,44.4,106204591,0.0,20725,0,,,,,,,,,,,,,,
2004-09-06,2330,twse,d,2004-09-06,43.8,44.2,43.3,44.0,57569375,0.0,11858,0,,,,,,,,,,,,,,
2004-09-07,2330,twse,d,2004-09-07,44.0,44.4,43.8,44.4,28521427,0.0,6538,0,,,,,,,,,,,,,,
2004-09-08,2330,twse,d,2004-09-08,44.3,44.3,43.8,43.9,29569712,0.0,7417,0,,,,,,,,,,,,,,
2004-09-09,2330,twse,d,2004-09-09,43.9,44.1,43.5,43.7,35937196,0.0,7962,0,,,,,,,,,,,,,,
2004-09-10,2330,twse,d,2004-09-10,44.9,44.9,44.3,44.6,43990463,0.0,9137,0,,,,,,,,,,,,,,
2004-09-13,2330,twse,d,2004-09-13,45.9,46.0,45.3,45.9,69329523,0.0,13511,0,,,,,,,,,,,,,,
2004-09-14,2330,twse,d,2004-09-14,46.0,46.1,45.4,45.5,48405470,0.0,7531,0,,,,,,,,,,,,,,
2004-09-15,2330,twse,d,2004-09-15,45.4,45.6,45.2,45.4,24175101,0.0,5105,0,,,,,,,,,,,,,,
2004-09-16,2330,twse,d,2004-09-16,44.5,45.4,44.4,45.4,32325278,0.0,7082,0,,,,,,,,,,,,,,
2004-09-17,2330,twse,d,2004-09-17,45.0,45.2,44.5,44.8,29706363,0.0,4930,0,,,,,,,,,,,,,,
2004-09-20,2330,twse,d,2004-09-20,45.1,45.4,44.8,45.2,24095350,0.0,5128,0,,,,,,,,,,,,,,
2004-09-21,2330,twse,d,2004-09-21,46.0,46.0,45.4,46.0,42124535,0.0,7242,0,,,,,,,,,,,,,,
2004-09-22,2330,twse,d,2004-09-22,46.0,46.0,45.3,45.8,28176718,0.0,4796,0,,,,,,,,,,,,,,
2004-09-23,2330,twse,d,2004-09-23,44.8,45.1,44.8,44.9,34975735,0.0,7317,0,,,,,,,,,,,,,,
2004-09-24,2330,twse,d,2004-09-24,45.0,45.0,43.7,43.7,64556871,0.0,16250,0,,,,,,,,,,,,,,
2004-09-27,2330,twse,d,2004-09-27,43.4,43.4,42.6,43.0,63427059,0.0,14031,0,,,,,,,,,,,,,,
2004-09-29,2330,twse,d,2004-09-29,42.5,43.5,42.5,42.7,33825136,0.0,8061,0,,,,,,,,,,,,,,
2004-09-30,2330,twse,d,2004-09-30,43.1,43.7,43.1,43.3,37687043,0.0,7203,0,,,,,,,,,,,,,,
2004-10-01,2330,twse,d,2004-10-01,43.9,44.5,43.6,44.5,36910504,0.0,9016,0,,,,,,,,,,,,,,
2004-10-04,2330,twse,d,2004-10-04,45.0,45.5,44.9,45.5,72670999,0.0,12894,0,,,,,,,,,,,,,,
2004-10-05,2330,twse,d,2004-10-05,45.5,45.5,45.1,45.3,39706917,0.0,8032,0,,,,,,,,,,,,,,
2004-10-06,2330,twse,d,2004-10-06,45.3,45.5,44.5,45.0,42932500,0.0,8221,0,,,,,,,,,,,,,,
2004-10-07,2330,twse,d,2004-10-07,45.3,45.3,44.1,45.0,40020128,0.0,6988,0,,,,,,,,,,,,,,
2004-10-08,2330,twse,d,2004-10-08,43.7,44.1,42.9,43.3,82767499,0.0,18886,0,,,,,,,,,,,,,,
2004-10-11,2330,twse,d,2004-10-11,42.8,43.2,42.6,42.8,32633848,0.0,7721,0,,,,,,,,,,,,,,
2004-10-12,2330,twse,d,2004-10-12,42.8,43.2,42.6,42.6,46230482,0.0,9226,0,,,,,,,,,,,,,,
2004-10-13,2330,twse,d,2004-10-13,42.8,42.9,42.5,42.6,26679320,0.0,6598,0,,,,,,,,,,,,,,
2004-10-14,2330,twse,d,2004-10-14,42.5,43.1,42.3,42.7,40057226,0.0,7428,0,,,,,,,,,,,,,,
2004-10-15,2330,twse,d,2004-10-15,42.5,42.7,42.2,42.5,35218269,0.0,6311,0,,,,,,,,,,,,,,
2004-10-18,2330,twse,d,2004-10-18,42.7,42.8,42.2,42.2,21263825,0.0,4185,0,,,,,,,,,,,,,,
2004-10-19,2330,twse,d,2004-10-19,42.7,43.2,42.6,43.0,30227752,0.0,5742,0,,,,,,,,,,,,,,
2004-10-20,2330,twse,d,2004-10-20,43.0,43.3,42.8,42.8,38519724,0.0,7369,0,,,,,,,,,,,,,,
2004-10-21,2330,twse,d,2004-10-21,42.5,43.5,42.5,43.2,36489633,0.0,5828,0,,,,,,,,,,,,,,
2004-10-22,2330,twse,d,2004-10-22,44.0,44.0,43.2,43.2,39928110,0.0,8581,0,,,,,,,,,,,,,,
2004-10-26,2330,twse,d,2004-10-26,42.7,42.7,42.2,42.2,30889198,0.0,6638,0,,,,,,,,,,,,,,
2004-10-27,2330,twse,d,2004-10-27,42.0,42.2,41.3,41.9,35458020,0.0,7631,0,41.3,-0.1536885245901639,,,,,,,,,,,,
2004-10-28,2330,twse,d,2004-10-28,43.1,43.7,42.8,43.0,86040087,0.0,11898,0,,,,,,,,,,,,,,
2004-10-29,2330,twse,d,2004-10-29,43.5,44.0,43.3,43.8,60953607,0.0,13652,0,,,,,,,,,,,,,,
2004-11-01,2330,twse,d,2004-11-01,44.1,44.4,43.5,43.9,53144864,0.0,9595,0,,,,,,,,,,,,,,
2004-11-02,2330,twse,d,2004-11-02,44.4,45.2,44.2,45.0,76458994,0.0,16639,0,,,,,,,,,,,,,,
2004-11-03,2330,twse,d,2004-11-03,45.5,47.0,45.5,46.9,143646598,0.0,31115,0,,,,,,,,,,,,,,
2004-11-04,2330,twse,d,2004-11-04,47.1,47.9,46.4,47.5,144703515,0.0,30515,0,,,,,,,,,,,,,,
2004-11-05,2330,twse,d,2004-11-05,48.0,48.5,47.3,47.7,106128162,0.0,18331,0,,,,,,,,,,,,,,
2004-11-08,2330,twse,d,2004-11-08,48.0,48.0,47.4,47.9,46029464,0.0,10488,0,,,,,,,,,,,,,,
2004-11-09,2330,twse,d,2004-11-09,47.7,47.9,47.5,47.8,53002653,0.0,7466,0,,,,,,,,,,,,,,
2004-11-10,2330,twse,d,2004-11-10,47.8,48.0,47.6,48.0,68238921,0.0,8801,0,,,,,,,,,,,,,,
2004-11-11,2330,twse,d,2004-11-11,47.2,47.5,46.2,46.3,50872478,0.0,9689,0,,,,,,,,,,,,,,
2004-11-12,2330,twse,d,2004-11-12,46.5,47.7,46.5,47.0,33275536,0.0,8646,0,,,,,,,,,,,,,,
2004-11-15,2330,twse,d,2004-11-15,47.9,48.2,47.5,47.5,46531518,0.0,10113,0,,,,,,,,,,,,,,
2004-11-16,2330,twse,d,2004-11-16,47.8,48.5,47.7,48.4,69165869,0.0,14309,0,,,,,,,,,,,,,,
2004-11-17,2330,twse,d,2004-11-17,48.3,49.7,48.1,49.7,122312811,0.0,22535,0,,,,,,,,,,,,,,
2004-11-18,2330,twse,d,2004-11-18,50.0,51.0,49.8,50.5,113726149,0.0,18410,0,,,,,,,,,,,,,,
2004-11-19,2330,twse,d,2004-11-19,50.5,51.0,49.9,50.5,79105665,0.0,12666,0,,,,,,,,,,,,,,
2004-11-22,2330,twse,d,2004-11-22,49.0,49.4,48.2,48.2,61925726,0.0,11281,0,,,,,,,,,,,,,,
2004-11-23,2330,twse,d,2004-11-23,48.4,48.7,47.5,48.4,48714783,0.0,8742,0,,,,,,,,,,,,,,
2004-11-24,2330,twse,d,2004-11-24,48.4,49.3,48.1,48.9,39056801,0.0,6662,0,,,,,,,,,,,,,,
2004-11-25,2330,twse,d,2004-11-25,49.1,49.2,48.3,48.3,37224877,0.0,4202,0,,,,,,,,,,,,,,
2004-11-26,2330,twse,d,2004-11-26,48.5,49.4,46.5,47.2,35390901,0.0,7150,0,,,,,,,,,,,,,,
2004-11-29,2330,twse,d,2004-11-29,47.0,47.7,46.7,46.9,36946512,0.0,6507,0,,,,,,,,,,,,,,
2004-11-30,2330,twse,d,2004-11-30,47.4,47.4,46.3,47.3,77755911,0.0,8620,0,,,,,,,,,,,,,,
2004-12-01,2330,twse,d,2004-12-01,46.3,46.7,46.2,46.4,39791299,0.0,6725,0,,,,,,,,,,,,,,
2004-12-02,2330,twse,d,2004-12-02,47.3,48.0,47.0,48.0,54154902,0.0,8990,0,,,,,,,,,,,,,,
2004-12-03,2330,twse,d,2004-12-03,48.6,49.0,48.3,48.9,61116382,0.0,12080,0,,,,,,,,,,,,,,
2004-12-06,2330,twse,d,2004-12-06,48.4,49.0,48.1,48.9,48054918,0.0,7018,0,,,,,,,,,,,,,,
2004-12-07,2330,twse,d,2004-12-07,48.8,49.3,48.4,49.2,57739404,0.0,6441,0,,,,,,,,,,,,,,
2004-12-08,2330,twse,d,2004-12-08,49.0,49.0,48.4,48.8,39897547,0.0,5300,0,,,,,,,,,,,,,,
2004-12-09,2330,twse,d,2004-12-09,48.1,48.5,47.5,48.2,52973582,0.0,7854,0,,,,,,,,,,,,,,
2004-12-10,2330,twse,d,2004-12-10,47.7,48.2,47.0,48.2,67862367,0.0,8247,0,,,,,,,,,,,,,,
2004-12-13,2330,twse,d,2004-12-13,47.2,48.7,46.8,47.6,55784900,0.0,9408,0,,,,,,,,,,,,,,
2004-12-14,2330,twse,d,2004-12-14,48.0,48.2,47.7,48.1,31794541,0.0,5081,0,,,,,,,,,,,,,,
2004-12-15,2330,twse,d,2004-12-15,48.4,50.0,48.3,49.8,72308383,0.0,15374,0,,,,,,,,,,,,,,
2004-12-16,2330,twse,d,2004-12-16,49.8,50.0,49.4,50.0,49077704,0.0,7972,0,,,,,,,,,,,,,,
2004-12-17,2330,twse,d,2004-12-17,49.9,50.5,49.8,49.8,35753217,0.0,5490,0,,,,,,,,,,,,,,
2004-12-20,2330,twse,d,2004-12-20,49.0,50.0,49.0,50.0,50914738,0.0,6279,0,,,,,,,,,,,,,,
2004-12-21,2330,twse,d,2004-12-21,49.7,49.9,49.3,49.3,47578784,0.0,5485,0,,,,,,,,,,,,,,
2004-12-22,2330,twse,d,2004-12-22,49.6,50.5,49.5,49.8,81145721,0.0,9603,0,,,,,,,,,,,,,,
2004-12-23,2330,twse,d,2004-12-23,49.5,50.0,49.4,50.0,35016095,0.0,4180,0,,,,,,,,,,,,,,
2004-12-24,2330,twse,d,2004-12-24,50.0,50.5,49.8,50.0,21848180,0.0,4853,0,,,,,,,,,,,,,,
2004-12-27,2330,twse,d,2004-12-27,50.0,50.0,49.6,49.9,7049901,0.0,2114,0,,,,,,,,,,,,,,
2004-12-28,2330,twse,d,2004-12-28,49.9,50.5,49.9,50.0,26379218,0.0,4596,0,,,,,,,,,,,,,,
2004-12-29,2330,twse,d,2004-12-29,50.5,51.0,50.0,50.5,40412365,0.0,6691,0,,,,,,,,,,,,,,
2004-12-30,2330,twse,d,2004-12-30,50.5,51.0,50.5,50.5,42509288,0.0,9868,0,,,,,,,,,,,,,,
2004-12-31,2330,twse,d,2004-12-31,50.5,51.5,50.5,50.5,37953279,0.0,6682,0,51.5,0.24697336561743355,,,,,,,,,,,,
2005-01-03,2330,twse,d,2005-01-03,51.0,51.5,50.5,51.0,26097000,0.0,3799,0,,,,,,,,,,,,,,
2005-01-04,2330,twse,d,2005-01-04,50.0,50.5,49.6,49.6,27821249,0.0,5717,0,,,,,,,,,,,,,,
2005-01-05,2330,twse,d,2005-01-05,48.8,48.8,48.5,48.5,38000268,0.0,7999,0,,,,,,,,,,,,,,
2005-01-06,2330,twse,d,2005-01-06,48.1,48.4,47.9,48.0,43601412,0.0,7788,0,,,,,,,,,,,,,,
2005-01-07,2330,twse,d,2005-01-07,47.8,47.9,47.5,47.8,43700220,0.0,7675,0,,,,,,,,,,,,,,
2005-01-10,2330,twse,d,2005-01-10,47.8,48.8,47.8,48.5,35252551,0.0,6034,0,,,,,,,,,,,,,,
2005-01-11,2330,twse,d,2005-01-11,48.3,48.6,48.0,48.2,32803041,0.0,4117,0,,,,,,,,,,,,,,
2005-01-12,2330,twse,d,2005-01-12,47.8,48.1,47.0,47.0,41124266,0.0,7722,0,,,,,,,,,,,,,,
2005-01-13,2330,twse,d,2005-01-13,47.3,47.8,46.5,46.8,35955679,0.0,6580,0,,,,,,,,,,,,,,
2005-01-14,2330,twse,d,2005-01-14,46.5,47.1,46.2,47.0,48925530,0.0,7434,0,46.2,-0.1029126213592233,,,,,,,,,,,,
2005-01-17,2330,twse,d,2005-01-17,47.8,48.9,47.6,48.9,41588451,0.0,8299,0,,,,,,,,,,,,,,
2005-01-18,2330,twse,d,2005-01-18,48.9,49.2,48.6,49.1,42294267,0.0,5343,0,,,,,,,,,,,,,,
2005-01-19,2330,twse,d,2005-01-19,49.1,49.3,47.7,47.7,31281266,0.0,5182,0,,,,,,,,,,,,,,
2005-01-20,2330,twse,d,2005-01-20,47.4,48.5,47.4,48.0,39515519,0.0,5656,0,,,,,,,,,,,,,,
2005-01-21,2330,twse,d,2005-01-21,47.7,48.0,47.5,47.5,28724975,0.0,4184,0,,,,,,,,,,,,,,
2005-01-26,2330,twse,d,2005-01-26,48.0,49.4,47.9,49.2,70886883,0.0,13649,0,,,,,,,,,,,,,,
2005-01-27,2330,twse,d,2005-01-27,49.2,49.5,48.9,49.4,43795289,0.0,7771,0,,,,,,,,,,,,,,
2005-01-28,2330,twse,d,2005-01-28,49.6,51.0,49.6,50.0,81134197,0.0,14158,0,,,,,,,,,,,,,,
2005-01-31,2330,twse,d,2005-01-31,50.5,52.5,50.5,52.0,127694591,0.0,23244,0,,,,,,,,,,,,,,
2005-02-01,2330,twse,d,2005-02-01,52.5,53.0,52.0,52.5,105802728,0.0,17248,0,,,,,,,,,,,,,,
2005-02-02,2330,twse,d,2005-02-02,53.0,54.0,53.0,53.5,106976639,0.0,15632,0,,,,,,,,,,,,,,
2005-02-03,2330,twse,d,2005-02-03,53.5,54.0,52.5,53.5,89138028,0.0,11933,0,,,,,,,,,,,,,,
2005-02-14,2330,twse,d,2005-02-14,54.5,55.5,54.0,54.5,139791000,0.0,12208,0,55.5,0.2012987012987013,,,,,,,,,,,,
2005-02-15,2330,twse,d,2005-02-15,54.5,55.5,54.5,55.0,60535978,0.0,12694,0,,,,,,,,,,,,,,
2005-02-16,2330,twse,d,2005-02-16,55.0,55.0,53.5,54.5,38292945,0.0,6994,0,,,,,,,,,,,,,,
2005-02-17,2330,twse,d,2005-02-17,54.5,54.5,53.0,53.5,42977402,0.0,7316,0,,,,,,,,,,,,,,
2005-02-18,2330,twse,d,2005-02-18,53.5,54.5,53.0,54.0,60422677,0.0,6626,0,,,,,,,,,,,,,,
2005-02-21,2330,twse,d,2005-02-21,54.0,54.5,53.5,54.5,27898620,0.0,4184,0,,,,,,,,,,,,,,
2005-02-22,2330,twse,d,2005-02-22,54.0,54.5,53.5,54.0,25373092,0.0,3811,0,,,,,,,,,,,,,,
2005-02-23,2330,twse,d,2005-02-23,53.5,54.0,52.5,53.5,53202237,0.0,6341,0,,,,,,,,,,,,,,
2005-02-24,2330,twse,d,2005-02-24,53.0,53.5,52.5,53.0,38312500,0.0,4114,0,,,,,,,,,,,,,,
2005-02-25,2330,twse,d,2005-02-25,54.0,55.0,54.0,55.0,84167263,0.0,15611,0,,,,,,,,,,,,,,
2005-03-01,2330,twse,d,2005-03-01,54.5,54.9,54.0,54.3,38224923,0.0,7076,0,,,,,,,,,,,,,,
2005-03-02,2330,twse,d,2005-03-02,54.3,54.7,54.0,54.1,45735495,0.0,5839,0,,,,,,,,,,,,,,
2005-03-03,2330,twse,d,2005-03-03,54.0,54.0,53.2,53.5,64315129,0.0,6033,0,,,,,,,,,,,,,,
2005-03-04,2330,twse,d,2005-03-04,53.0,53.1,52.1,52.5,66781384,0.0,10228,0,,,,,,,,,,,,,,
2005-03-07,2330,twse,d,2005-03-07,52.5,53.1,52.3,52.8,34804632,0.0,4491,0,,,,,,,,,,,,,,
2005-03-08,2330,twse,d,2005-03-08,53.5,54.2,52.8,53.7,33011641,0.0,6309,0,,,,,,,,,,,,,,
2005-03-09,2330,twse,d,2005-03-09,52.7,53.4,52.7,53.0,26793968,0.0,4530,0,,,,,,,,,,,,,,
2005-03-10,2330,twse,d,2005-03-10,52.8,52.8,51.7,52.0,44221425,0.0,6882,0,,,,,,,,,,,,,,
2005-03-11,2330,twse,d,2005-03-11,52.1,52.9,52.1,52.5,27266272,0.0,4278,0,,,,,,,,,,,,,,
2005-03-14,2330,twse,d,2005-03-14,51.9,52.0,51.3,51.5,32036209,0.0,5926,0,,,,,,,,,,,,,,
2005-03-15,2330,twse,d,2005-03-15,51.4,51.5,51.0,51.1,30322765,0.0,4899,0,,,,,,,,,,,,,,
2005-03-16,2330,twse,d,2005-03-16,51.0,52.0,51.0,52.0,42833756,0.0,5492,0,,,,,,,,,,,,,,
2005-03-17,2330,twse,d,2005-03-17,51.0,51.5,50.7,50.9,52153912,0.0,6417,0,,,,,,,,,,,,,,
2005-03-18,2330,twse,d,2005-03-18,51.0,51.4,50.7,50.9,29417277,0.0,3751,0,,,,,,,,,,,,,,
2005-03-21,2330,twse,d,2005-03-21,50.8,50.8,50.3,50.6,44378601,0.0,6142,0,,,,,,,,,,,,,,
2005-03-22,2330,twse,d,2005-03-22,50.3,50.8,49.9,50.5,36883889,0.0,5719,0,,,,,,,,,,,,,,
2005-03-23,2330,twse,d,2005-03-23,49.9,50.5,49.8,50.3,40548020,0.0,5496,0,,,,,,,,,,,,,,
2005-03-24,2330,twse,d,2005-03-24,50.2,51.4,50.1,50.6,37466675,0.0,5881,0,,,,,,,,,,,,,,
2005-03-25,2330,twse,d,2005-03-25,50.9,51.5,50.9,51.5,24768571,0.0,4059,0,,,,,,,,,,,,,,
2005-03-28,2330,twse,d,2005-03-28,51.6,51.7,51.2,51.5,18084254,0.0,3178,0,,,,,,,,,,,,,,
2005-03-29,2330,twse,d,2005-03-29,51.5,51.5,50.8,51.1,21191763,0.0,4019,0,,,,,,,,,,,,,,
2005-03-30,2330,twse,d,2005-03-30,50.5,51.0,50.5,50.6,48374186,0.0,3989,0,,,,,,,,,,,,,,
2005-03-31,2330,twse,d,2005-03-31,51.2,51.6,50.8,51.5,27060068,0.0,4171,0,,,,,,,,,,,,,,
2005-04-01,2330,twse,d,2005-04-01,51.5,52.7,51.1,52.6,37605469,0.0,5371,0,,,,,,,,,,,,,,
2005-04-04,2330,twse,d,2005-04-04,52.1,52.8,52.1,52.2,24189347,0.0,4723,0,,,,,,,,,,,,,,
2005-04-06,2330,twse,d,2005-04-06,51.8,52.3,51.5,51.5,27417750,0.0,4740,0,,,,,,,,,,,,,,
2005-04-07,2330,twse,d,2005-04-07,51.5,52.1,51.4,51.4,42240840,0.0,4731,0,,,,,,,,,,,,,,
2005-04-08,2330,twse,d,2005-04-08,52.0,52.3,51.6,52.3,32158678,0.0,4619,0,,,,,,,,,,,,,,
2005-04-11,2330,twse,d,2005-04-11,52.5,52.5,51.9,51.9,25709691,0.0,3361,0,,,,,,,,,,,,,,
2005-04-12,2330,twse,d,2005-04-12,51.5,52.4,51.5,52.3,16534428,0.0,2818,0,,,,,,,,,,,,,,
2005-04-13,2330,twse,d,2005-04-13,52.3,52.6,52.0,52.5,18007274,0.0,2499,0,,,,,,,,,,,,,,
2005-04-14,2330,twse,d,2005-04-14,51.7,51.7,51.2,51.3,41842058,0.0,6233,0,,,,,,,,,,,,,,
2005-04-15,2330,twse,d,2005-04-15,50.8,51.9,50.5,51.3,43910544,0.0,4951,0,,,,,,,,,,,,,,
